,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity
,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME
2012-03-01,19.4453376975,19.578908992500004,19.242123615,19.5774804225,120312564.31256431,16.107126750000006,16.23712662,15.502841640000002,15.619984380000002,7962920.962920963,7.51,7.7,7.43,7.51,2775291.0,147.03295296,147.57125352,146.34085224,147.18675312,812212.5,100.59334247480544,101.12091316576704,99.26002745582976,100.5261971141376,775906.0
2012-03-02,19.470694815,19.5285519,19.37569491,19.444980555000004,71914571.91457191,16.4428407,16.829983170000002,15.942841199999998,16.06998393,9933254.933254931,7.46,7.63,7.43,7.5,1368052.0,145.87945176,147.18675312,145.41805128,147.18675312,720084.375,100.10414056136833,100.42068297594528,99.4710557322144,100.02740300631936,636558.0
2012-03-05,19.04569524,19.5510518775,18.7860526425,19.488909082500005,138864262.86426285,15.82998417,16.62998337,15.81569847,16.384269330000002,6214760.214760214,7.07,7.44,7.03,7.35,3521953.0,144.9566508,145.95635184,144.03384984,145.87945176,796474.0,99.29839623335424,100.1425093388928,98.27203143457442,100.01781081193823,842281.0
2012-03-06,18.9381953475,19.05998094,18.436767277500003,18.7017670125,138175126.17512617,15.30427041,15.65284149,15.142842000000002,15.6142701,7880936.8809368815,6.9,6.95,6.77,6.92,2150132.0,141.64994736,143.03414880000005,140.88094655999996,143.03414880000005,1270925.125,96.90993983245536,97.6485387998016,96.32481597520704,97.25525883017568,1092179.0
2012-03-07,18.9531953325,19.206409365,18.693552735,19.16998083,130523698.52369852,15.02712783,15.91998408,14.647128210000002,15.91998408,16367500.367500369,7.17,7.23,6.93,7.01,2888107.0,144.34145016,144.9566508,142.64964840000005,142.72654848,1072445.75,95.81642967300768,96.84279447178751,95.6341779797664,96.75646472235744,981107.0
2012-03-08,19.356766357500003,19.3924806075,19.004266710000003,19.102123755,84555828.55582854,15.43855599,15.489984510000005,14.857128,15.132842010000005,10376607.376607375,7.47,7.5,7.23,7.23,3120191.0,146.34085224,146.80225271999996,145.49495136000004,146.03325191999997,809081.125,96.74687252797632,97.37036516274912,96.4495145021616,97.14015249760224,666460.0
2012-03-09,19.4703376725,19.562123295000006,19.396766317500006,19.4428377,76933884.93388493,15.58998441,15.74998425,15.09427062,15.285699,7308084.308084307,7.58,7.65,7.53,7.55,1918372.0,146.41775231999995,147.49435344,145.49495136000004,146.4946524,738377.875,96.5933974178784,97.6485387998016,96.3056315864448,96.86197886054975,792792.0
2012-03-12,19.714266,19.714266,19.53569475,19.60712325,76611128.61112858,15.171413400000002,15.8142699,15.07998492,15.39284175,8186641.186641185,7.5,7.59,7.46,7.55,1780846.0,147.10985304,147.57125352,146.4946524,146.80225271999996,702449.875,94.42556148774528,96.49747547406722,94.11861126754944,96.41114572463712,1152648.0
2012-03-13,20.289265425000004,20.29140828,19.8481944375,19.912122945,114623490.62349062,15.19284195,15.6142701,15.021413550000002,15.41141316,6071106.0711060725,7.76,7.79,7.55,7.56,2436458.0,150.64725672,151.18555727999995,146.8791528,147.64815359999997,1438753.375,95.90275942243775,95.91235161681888,94.003504934976,94.9147634011824,860305.0
2012-03-14,21.056407515000004,21.23855019,20.54997945,20.6467650675,236172452.1724521,15.03569925,15.12141345,14.699985300000002,15.11712774,8135506.135506135,7.76,7.99,7.73,7.74,3023950.0,152.18525831999995,152.95425912,150.57035663999997,150.72415680000003,1724216.5,94.88598681803906,96.29603939206368,94.47352245965088,95.86439064491329,651795.0
2012-03-15,20.91283623,21.42855,20.663550765000004,21.42855,199051695.05169505,15.738555690000002,15.807127050000002,14.999985,15.03855639,8152061.152061151,8.25,8.28,7.93,7.97,3926674.0,155.03056128,155.26126152,152.72355887999996,152.87735904,1650353.125,94.8668024292768,95.66295456290976,93.86921421364028,94.7612882910845,800939.0
2012-03-16,20.913193372500004,21.0428361,20.6428365,20.8767648375,198810138.8101388,15.70855572,15.95855547,15.365698920000002,15.751412820000002,8466578.466578465,8.2,8.32,8.11,8.31,2952252.0,155.33816159999995,156.1071624,153.95396015999995,155.722662,3644744.625,96.47829108530496,96.74687252797632,95.02986973375585,95.21212142699711,2206565.0
2012-03-19,21.467835675000003,21.4917642225,21.038193247500004,21.37712148,181209545.2095452,16.33284081,16.428555000000006,15.54569874,15.644270070000005,6492184.492184493,8.18,8.23,8.09,8.19,1681493.0,155.41506168,156.56856288,154.26156048,154.49226072,974443.25,97.360772968368,97.81160610428064,96.00827356063007,96.42073791901824,590793.0
2012-03-20,21.64140693,21.674978325,21.1253360175,21.40426431,136180544.18054417,16.43141214,16.677126180000002,16.164269550000004,16.27284087,6319158.3191583175,8.06,8.09,7.93,8.03,1674399.0,154.33846056,155.33816159999995,153.64635984,154.03086024,1172066.625,93.96513615745152,96.23848622577697,93.9075829911648,96.23848622577697,946259.0
2012-03-21,21.517835625,21.77283537000001,21.479978520000003,21.533549895000004,101731045.73104572,17.157125699999998,17.26855416,16.518554910000002,16.571412000000002,9924497.924497925,8.04,8.18,8.01,8.09,1334050.0,154.33846056,156.18406248,154.1846604,154.95366119999997,1398613.5,93.74451568668576,94.47352245965088,93.55267179906336,93.99391274059488,615384.0
2012-03-22,21.400335742500005,21.589264125000003,21.2696215875,21.359264355,95312487.31248727,16.95998304,17.62712523,16.84141173,17.14712571,8149443.149443149,8.03,8.04,7.91,7.97,1483582.0,152.6466588,153.49255968,151.4931576,153.26185944,1198067.0,91.845261199224,92.6605977216192,91.12584662064,92.64141333285696,807211.0
2012-03-23,21.2789072925,21.49283565,21.229264485,21.446049982500003,75018123.01812302,17.169982830000002,17.30855412,16.758554670000002,17.06284008,7373149.373149373,8.09,8.12,7.95,8.05,1320590.0,152.10835824,153.10805928,151.4931576,152.6466588,1252300.0,93.63900154849344,94.04187371250048,91.605456339696,91.91240655989183,1138515.0
2012-03-26,21.677835465,21.6839068875,21.259264455,21.4281928575,103597639.5976396,17.42712543,17.44855398,17.024268690000003,17.369982630000006,5695380.695380695,8.24,8.25,8.13,8.16,1280374.0,154.1846604,154.64606088,153.26185944,153.80016,1074004.125,95.12579167756704,95.27926678766497,94.003504934976,94.85721023489567,949658.0
2012-03-27,21.94569234,22.00997799,21.651764062500003,21.6581926275,91815647.8156478,17.238554190000002,17.63712522,17.22141135,17.44855398,4503237.503237504,8.19,8.34,8.17,8.25,1491821.0,154.10776031999995,154.87676112,153.87706008,154.64606088,1111677.0,94.39678490460192,95.56703261909855,94.35841612707743,95.56703261909855,746506.0
2012-03-28,22.057835085,22.193549235,21.79783534500001,22.0946207625,114571186.57118656,16.972125885000004,17.285697000000006,16.90712595,17.17855425,4050267.05026705,8.08,8.27,7.99,8.17,2552827.0,153.87706008,154.64606088,152.03145816,154.03086024,1698472.0,90.98196370492322,93.3320513282976,90.85726517796864,93.10183866315072,1441544.0
2012-03-29,21.780692505,22.0196208375,21.6874783125,21.874978125,105371525.37152536,16.43569785,16.93855449,16.142841,16.847126010000004,6576317.576317578,8.12,8.12,7.94,8.01,2166147.0,153.4156596,153.56945975999997,151.64695776,152.6466588,942317.125,90.57909154091617,90.68460567910849,88.12348977934944,90.166627182528,1520080.0
2012-03-30,21.4096214475,21.80426391,21.3571215,21.746406825,132952420.95242094,16.434269280000002,16.755697530000006,16.31141226,16.50141207,5304290.304290304,8.02,8.2,7.95,8.17,2212137.0,154.33846056,154.79986104,153.56945975999997,154.49226072,1420503.25,91.34646709140576,91.83566900484288,90.35847107015042,91.04910906559104,1077841.0
2012-04-02,22.09569219,22.0989064725,21.4428357,21.4974785025,109711613.71161371,16.281412290000002,16.399983600000002,16.01569827,16.399983600000002,5077812.0778120775,8.2,8.24,7.95,8.02,1873131.0,153.95396015999995,154.64606088,153.0311592,154.03086024,919477.125,93.50471082715777,94.23371760012289,90.6941978734896,91.15462320378336,964334.0
2012-04-03,22.475691810000004,22.578905992500005,22.233549195,22.403549025,146069538.06953806,16.13712672,16.31998368,15.679984320000004,15.83569845,8686735.686735686,7.98,8.17,7.91,8.05,2908259.0,153.49255968,153.95396015999995,152.2621584,153.80016,1108195.75,92.53589919466464,93.35123571705984,91.47116561836027,93.35123571705984,938643.0
2012-04-04,22.2967634175,22.352120505,22.0931921925,22.3110491175,89784133.78413378,15.751412820000002,16.078555350000002,15.70141287,15.94712691,4453908.453908454,7.81,7.88,7.61,7.86,2753621.0,151.80075792,152.33905847999995,150.87795696,151.10865719999995,1156359.25,90.56949934653504,91.68219389474496,89.92682232300001,91.25054514759456,716649.0
2012-04-05,22.63140594,22.66569162,22.264977735,22.3960490325,95573307.57330756,15.7856985,15.944269770000002,15.618555810000002,15.702841440000002,7354718.354718354,7.87,7.89,7.61,7.66,2401880.0,149.87825592,151.4931576,149.64755568,150.87795696,1100770.0,89.48558138146849,91.2697295363568,89.48558138146849,90.05152084995457,1030271.0
2012-04-09,22.7224772775,22.8510485775,22.3324776675,22.363906207500005,99334831.33483133,15.23712762,15.65855577,15.23284191,15.537127320000002,5705775.705775705,7.75,7.85,7.68,7.7,1963811.0,147.64815359999997,148.18645415999995,146.64845256,147.03295296,839389.875,87.65347225467457,88.33451805573408,87.07794059180736,87.17386253561855,1097364.0
2012-04-10,22.444263270000004,22.999977,22.3571205,22.85712,154682990.68299067,14.559985440000002,15.399984600000002,14.5428426,15.30284184,6376768.376768378,7.53,7.88,7.52,7.73,2660901.0,144.11074992,147.10985304,143.88004968,146.8791528,1223724.0,85.95565384921629,87.71102542096128,85.77340215597505,87.42325958952769,1183816.0
2012-04-11,22.3610490675,22.742120115,22.26247773750001,22.71426300000001,149656565.65656564,14.25855717,14.80998519,14.079985920000002,14.74855668,10777616.777616777,7.64,7.79,7.63,7.64,1602603.0,146.18705208,147.18675312,146.110152,146.110152,1006409.625,85.1882782987267,87.31774545133536,85.07317196615328,87.21223131314305,1294643.0
2012-04-12,22.23426348,22.547477452500004,22.160692125,22.3296205275,107314979.3149793,14.894270820000004,14.988556440000002,14.187128670000002,14.46569982,6655732.655732655,7.92,7.95,7.71,7.84,1910093.0,148.4171544,148.57095456,145.80255168,146.18705208,680221.375,87.40407520076546,87.46162836705216,85.61992704587712,85.71584898968833,924351.0
2012-04-13,21.6153355275,22.310334832500004,21.5546213025,22.289263425,180394576.39457643,14.881413690000002,15.2142705,14.61712824,14.98712787,5701498.701498701,7.73,7.86,7.69,7.85,2017118.0,145.18735103999995,147.41745336,145.03355087999995,147.34055328,1385563.5,84.95806563357985,87.14508595247518,84.79499832910079,86.91487328732832,1178398.0
2012-04-16,20.73855069,21.794978205000003,20.6517650625,21.785692500000003,192875252.87525287,14.449985550000005,14.99855643,14.34855708,14.99427072,5511245.511245512,7.7,7.84,7.56,7.8,2518671.0,145.34115119999996,147.10985304,144.9566508,146.110152,701032.5,83.70148816965313,86.0036148211219,83.64393500336641,85.57196607397152,1562599.0
2012-04-17,21.774978225,21.785692500000003,20.4253367175,20.67712218,182872158.87215889,15.28855614,15.377127480000002,14.52712833,14.528556900000002,6854147.854147852,7.94,8.01,7.8,7.85,2278002.0,148.72475472,148.87855488,145.57185144,146.26395216,810076.125,85.11154074367776,85.3225690200624,84.12354472242241,85.2266470762512,1131545.0
2012-04-18,21.726406845000003,22.151049277500004,21.52569276,21.92426379,171103635.10363507,15.27998472,15.53141304,15.18141339,15.21284193,4259406.259406258,7.97,8.05,7.8,7.8,2186973.0,146.8791528,148.64785464,146.41775231999995,147.80195375999998,765823.875,84.38253397071264,85.16909390996449,84.14272911118465,84.57437785833504,758679.0
2012-04-19,20.998193287500005,21.5939069775,20.878193407500003,21.43426428,133900025.90002587,15.29855613,15.671412900000002,14.919985080000002,15.00998499,4546357.546357546,7.97,8.06,7.75,7.96,3143041.0,147.18675312,148.032654,145.87945176,147.49435344,1219229.625,84.62233883024064,85.72544118406944,84.15232130556576,84.57437785833504,679926.0
2012-04-20,20.463550965000003,21.23640733500001,20.372836770000006,21.136407435,184864052.8640529,15.158556270000002,15.445698840000002,15.097127760000005,15.35998464,4468307.468307468,7.76,8.21,7.73,8.16,4842404.0,148.87855488,150.95485703999995,148.032654,149.26305528,2342215.875,84.99643441110432,85.44726754701695,84.06599155613569,84.95806563357985,1813592.0
2012-04-23,20.417836725000004,20.592122265000004,19.8803372625,20.3856939,184581924.58192456,14.54855688,14.999985,14.541414030000002,14.98427073,23215880.21588021,7.39,7.65,7.39,7.59,3556912.0,146.64845256,147.03295296,145.7256516,146.8791528,1505095.125,84.33457299880705,84.43049494261824,82.96288920230687,83.452091115744,879704.0
2012-04-24,20.00997999,20.2717654425,19.821408750000003,20.1039084675,232618996.6189966,12.525701760000002,12.857130000000002,12.32998767,12.357130499999998,29441301.44130144,7.31,7.48,7.26,7.44,3038017.0,150.26275632,150.72415680000003,147.03295296,147.57125352,1240982.0,84.62233883024064,84.67029980214623,83.62475061460415,84.67029980214623,737614.0
2012-04-25,21.785692500000003,22.0714065,21.6571212,21.9996208575,194582666.5826665,12.33570195,12.65570163,11.65141692,12.65570163,18179053.179053176,7.39,7.48,7.21,7.44,2450457.0,149.57065559999995,152.10835824,149.41685544,152.10835824,953128.125,86.4352635682723,86.57914648398912,84.5647856639539,85.40889876949248,896483.0
2012-04-26,21.703549725,21.952120905,21.5053356375,21.946406625,101906773.9067739,12.15284499,12.54570174,11.97427374,12.2285592,10737233.737233736,7.45,7.48,7.31,7.38,2524357.0,150.87795696,151.57005768,149.18615519999997,149.80135584,730704.375,88.1522663624928,88.2961492782096,85.20746268748896,85.88850848854848,1182341.0
2012-04-27,21.53569275000001,21.649264065,21.446407125,21.60712125,79296359.29635929,11.96284518,12.2571306,11.857131,12.24427347,6775411.7754117735,7.33,7.49,7.23,7.45,2283996.0,152.10835824,152.72355887999996,150.72415680000003,151.57005768,870050.875,87.99879125239487,88.98678727365022,87.73980200410465,88.9100497186013,1429740.0
2012-04-30,20.865693420000003,21.3703357725,20.82140775,21.354978645000006,105278677.27867728,11.44855998,11.827131030000002,11.39570289,11.80141677,14267463.267463269,7.36,7.46,7.3,7.32,2087567.0,150.57035663999997,151.64695776,149.49375552,151.4931576,1122246.25,87.49999714457664,87.97001466925155,87.02997961990177,87.85490833667808,890659.0
2012-05-01,20.7903363525,21.31283583,20.75926495500001,20.889264825,100661276.66127664,11.62284552,11.80998819,11.28856014,11.469988530000002,5916762.916762916,7.59,7.64,7.32,7.36,1769043.0,152.2621584,153.33875952,149.64755568,150.57035663999997,759801.5,89.10189360622368,89.95559890614336,87.49999714457664,87.91246150296482,878629.0
2012-05-02,20.9285505,20.974979025,20.678550750000007,20.731407840000006,75316519.3165193,11.747131110000002,11.85427386,11.45141712,11.53427418,5147014.147014147,7.63,7.65,7.47,7.51,1876907.0,152.03145816,152.10835824,150.18585624,151.4931576,1013417.25,88.61269169278656,88.80453558040897,87.4808127558144,88.2002273343984,840057.0
2012-05-03,20.779264935000004,21.121050307500006,20.7253364175,21.0974789025,80696640.69664069,10.85284629,11.711416860000002,10.78856064,11.69284545,10365988.365988364,7.41,7.72,7.38,7.61,2503630.0,150.80105688,152.2621584,150.49345656,152.2621584,571200.0,86.15708993121984,88.80453558040897,85.9076928773107,88.70861363659776,1231049.0
2012-05-04,20.1874798125,20.6553364875,20.1846226725,20.60855082,93115241.11524113,10.445703840000002,10.91284623,10.30284684,10.82713203,11527884.527884524,7.18,7.4,7.14,7.33,1580940.0,148.72475472,150.57035663999997,148.10955408,150.18585624,709378.25,84.29620422128255,85.49522851892256,83.38494575507617,85.2266470762512,1411786.0
2012-05-07,20.338551090000006,20.454979545,20.0439085275,20.053551375,85943425.94342594,10.49284665,10.80141777,10.33284681,10.3571325,5207361.207361206,7.18,7.32,7.13,7.13,1817902.0,148.57095456,149.72445575999996,147.2636532,147.57125352,761255.5,84.12354472242241,84.69907638528959,83.4041301438384,83.9796618067056,708656.0
2012-05-08,20.292122565,20.40997959000001,19.9546229025,20.354979645000004,92534464.53446452,10.398561030000002,10.46713239,10.0857042,10.43856099,5581238.581238581,7.03,7.12,6.91,7.08,1965577.0,148.032654,148.64785464,146.26395216,148.032654,934836.625,83.38494575507617,83.57678964269857,80.98689715979617,83.24106283935936,1255074.0
2012-05-09,20.327836815,20.498908072500004,20.030337112500003,20.13247986750001,96720524.72052471,10.62141795,10.70141787,10.191418380000002,10.30427541,4348796.348796348,6.86,6.95,6.72,6.9,2469993.0,145.41805128,146.34085224,144.11074992,146.110152,1461856.25,80.84301424407936,81.97489318105151,80.15237624863872,81.79264148781023,1328701.0
2012-05-10,20.37569391000001,20.566765147500004,20.301765412500004,20.542479457500004,68636076.63607663,10.345703940000002,10.70856072,10.2999897,10.68141789,5389627.38962739,6.78,6.85,6.48,6.53,4375090.0,146.80225271999996,147.87885384,146.26395216,147.34055328,995525.5,81.55283662828224,82.53124045515649,81.33221615751648,82.2146980405795,884710.0
2012-05-11,20.239622617500004,20.516408055000007,20.157836985,20.184979815,74361886.36188635,11.05427466,11.19713166,10.36713249,10.41284673,10629776.629776629,6.78,7.02,6.73,6.74,3137965.0,146.18705208,148.18645415999995,145.49495136000004,145.7256516,702849.625,80.34422013626111,81.97489318105151,80.17156063740096,80.78546107779263,949737.0
